column,protocol,seed,budget,actual_budget,method,target,dimension,level,q33,q67,q90,n,rmse,mae,median_absolute_error
40g,row,1425370602,70,70,local_identity_shrinkage,V1,EA,low,,,,43,40.342754074085455,28.816703327395164,14.498570831280759
40g,row,1425370602,70,70,local_identity_shrinkage,V1,EA,mid,,,,42,16.378184152448483,11.826947488689996,10.557925938843105
40g,row,1425370602,70,70,local_identity_shrinkage,V1,EA,high,,,,21,17.998167781894132,15.954482877420187,15.40391488444386
40g,row,1425370602,70,70,local_identity_shrinkage,V2,source_q50,low,11.02242315,16.85531498,28.581145899999996,42,10.71046594714588,8.626947611433275,7.209815781246089
40g,row,1425370602,70,70,local_identity_shrinkage,V2,source_q50,mid,11.02242315,16.85531498,28.581145899999996,36,20.70462100453473,15.64996294068845,11.23363045048216
40g,row,1425370602,70,70,local_identity_shrinkage,V2,source_q50,high,11.02242315,16.85531498,28.581145899999996,28,55.143381915559864,43.64151342141052,36.701289236991784
40g,row,1425370602,70,70,local_identity_shrinkage,V2,source_q50,top10,11.02242315,16.85531498,28.581145899999996,7,72.86060430815954,61.31822113272107,69.40080637625482
40g,row,1425370602,70,70,local_identity_shrinkage,V2,target_magnitude,low,55.03125,85.87375,191.375,35,14.948550298387108,11.743451991383928,8.988095967576658
40g,row,1425370602,70,70,local_identity_shrinkage,V2,target_magnitude,mid,55.03125,85.87375,191.375,36,20.126033825459725,13.420788269639976,8.049091750735183
40g,row,1425370602,70,70,local_identity_shrinkage,V2,target_magnitude,high,55.03125,85.87375,191.375,35,48.694259042578594,35.814961255399986,24.874942130459942
40g,row,1425370602,70,70,local_identity_shrinkage,V2,target_magnitude,top10,55.03125,85.87375,191.375,11,61.111066264429006,51.31962265710891,48.52249886769644
40g,row,1425370602,70,70,local_identity_shrinkage,V2,EA,low,,,,43,43.456557318738966,30.10387048808303,14.36919529539189
40g,row,1425370602,70,70,local_identity_shrinkage,V2,EA,mid,,,,42,18.434845819583813,12.144621995173864,8.711560200327622
40g,row,1425370602,70,70,local_identity_shrinkage,V2,EA,high,,,,21,21.72881613561995,16.340585074266837,11.308210399005205
40g,row,1425370602,70,70,conditional_EA,V1,source_q50,low,5.022765595,6.262350128000001,10.9061218,40,7.370410547924842,5.054025805558891,3.611341929294557
40g,row,1425370602,70,70,conditional_EA,V1,source_q50,mid,5.022765595,6.262350128000001,10.9061218,32,20.989624214375894,12.963710557176604,8.004567963896633
40g,row,1425370602,70,70,conditional_EA,V1,source_q50,high,5.022765595,6.262350128000001,10.9061218,34,40.18350514845197,31.12458996267005,22.191278939489585
40g,row,1425370602,70,70,conditional_EA,V1,source_q50,top10,5.022765595,6.262350128000001,10.9061218,8,59.970269283837034,50.66516087385649,46.44632662308497
40g,row,1425370602,70,70,conditional_EA,V1,target_magnitude,low,33.24125,56.14250000000001,126.025,35,22.264829430756773,10.047529216246225,6.428123937647904
40g,row,1425370602,70,70,conditional_EA,V1,target_magnitude,mid,33.24125,56.14250000000001,126.025,36,10.598083379218856,8.103596012022962,6.152937893863754
40g,row,1425370602,70,70,conditional_EA,V1,target_magnitude,high,33.24125,56.14250000000001,126.025,35,37.712243550673584,29.48122427946698,23.480487823494528
40g,row,1425370602,70,70,conditional_EA,V1,target_magnitude,top10,33.24125,56.14250000000001,126.025,11,58.109252143017,53.01386202657061,52.84960956057745
40g,row,1425370602,70,70,conditional_EA,V1,EA,low,,,,43,38.09525815300164,27.44868090851546,16.673683360700167
40g,row,1425370602,70,70,conditional_EA,V1,EA,mid,,,,42,13.700441644810345,9.22655969158783,6.450235105547101
40g,row,1425370602,70,70,conditional_EA,V1,EA,high,,,,21,6.488353285288998,5.115573460473099,3.830294750731703
40g,row,1425370602,70,70,conditional_EA,V2,source_q50,low,11.02242315,16.85531498,28.581145899999996,42,14.141807705719616,11.39316839957207,9.283164523442107
40g,row,1425370602,70,70,conditional_EA,V2,source_q50,mid,11.02242315,16.85531498,28.581145899999996,36,17.773183789509407,13.465614054075303,10.816779624062644
40g,row,1425370602,70,70,conditional_EA,V2,source_q50,high,11.02242315,16.85531498,28.581145899999996,28,54.68020078625945,43.541084686282844,37.14375952997473
40g,row,1425370602,70,70,conditional_EA,V2,source_q50,top10,11.02242315,16.85531498,28.581145899999996,7,71.95354225218286,60.21588202205597,66.61911288450108
40g,row,1425370602,70,70,conditional_EA,V2,target_magnitude,low,55.03125,85.87375,191.375,35,15.052682787941713,12.613802826035533,11.62583265377387
40g,row,1425370602,70,70,conditional_EA,V2,target_magnitude,mid,55.03125,85.87375,191.375,36,18.742354950259422,13.040446984679289,9.164376265308107
40g,row,1425370602,70,70,conditional_EA,V2,target_magnitude,high,55.03125,85.87375,191.375,35,48.671800389118644,36.32818170242742,29.82012210520685
40g,row,1425370602,70,70,conditional_EA,V2,target_magnitude,top10,55.03125,85.87375,191.375,11,60.617087501024,50.70776706663155,49.06186026659529
40g,row,1425370602,70,70,conditional_EA,V2,EA,low,,,,43,43.233656338271516,29.773254043253697,12.888126556441875
40g,row,1425370602,70,70,conditional_EA,V2,EA,mid,,,,42,17.267358658706833,12.018837215143224,9.283164523442107
40g,row,1425370602,70,70,conditional_EA,V2,EA,high,,,,21,22.45969048135571,18.923069668987303,15.591530295720162
40g,row,1425370602,70,70,conditional_policy,V1,source_q50,low,5.022765595,6.262350128000001,10.9061218,40,10.902565913345407,8.617206302221666,6.242745235284655
40g,row,1425370602,70,70,conditional_policy,V1,source_q50,mid,5.022765595,6.262350128000001,10.9061218,32,24.58010029523122,18.107175257363817,12.17776708064255
40g,row,1425370602,70,70,conditional_policy,V1,source_q50,high,5.022765595,6.262350128000001,10.9061218,34,43.37408644391913,33.72871522659667,23.719105383869483
40g,row,1425370602,70,70,conditional_policy,V1,source_q50,top10,5.022765595,6.262350128000001,10.9061218,8,65.06565547370505,56.19837811468998,59.7632003192705
40g,row,1425370602,70,70,conditional_policy,V1,target_magnitude,low,33.24125,56.14250000000001,126.025,35,25.948345839338984,17.959041887913628,14.022347748713266
40g,row,1425370602,70,70,conditional_policy,V1,target_magnitude,mid,33.24125,56.14250000000001,126.025,36,10.80603307574007,8.853288507415106,7.622406264841906
40g,row,1425370602,70,70,conditional_policy,V1,target_magnitude,high,33.24125,56.14250000000001,126.025,35,41.50153581265346,32.10312359099642,19.845277488979875
40g,row,1425370602,70,70,conditional_policy,V1,target_magnitude,top10,33.24125,56.14250000000001,126.025,11,65.3321131791401,60.44943489845946,71.11042503720994
40g,row,1425370602,70,70,conditional_policy,V1,EA,low,,,,43,40.342754074085455,28.816703327395164,14.498570831280759
40g,row,1425370602,70,70,conditional_policy,V1,EA,mid,,,,42,16.378184152448483,11.826947488689996,10.557925938843105
40g,row,1425370602,70,70,conditional_policy,V1,EA,high,,,,21,17.998167781894132,15.954482877420187,15.40391488444386
40g,row,1425370602,70,70,conditional_policy,V2,source_q50,low,11.02242315,16.85531498,28.581145899999996,42,10.71046594714588,8.626947611433275,7.209815781246089
40g,row,1425370602,70,70,conditional_policy,V2,source_q50,mid,11.02242315,16.85531498,28.581145899999996,36,20.70462100453473,15.64996294068845,11.23363045048216
40g,row,1425370602,70,70,conditional_policy,V2,source_q50,high,11.02242315,16.85531498,28.581145899999996,28,55.143381915559864,43.64151342141052,36.701289236991784
40g,row,1425370602,70,70,conditional_policy,V2,source_q50,top10,11.02242315,16.85531498,28.581145899999996,7,72.86060430815954,61.31822113272107,69.40080637625482
40g,row,1425370602,70,70,conditional_policy,V2,target_magnitude,low,55.03125,85.87375,191.375,35,14.948550298387108,11.743451991383928,8.988095967576658
40g,row,1425370602,70,70,conditional_policy,V2,target_magnitude,mid,55.03125,85.87375,191.375,36,20.126033825459725,13.420788269639976,8.049091750735183
40g,row,1425370602,70,70,conditional_policy,V2,target_magnitude,high,55.03125,85.87375,191.375,35,48.694259042578594,35.814961255399986,24.874942130459942
40g,row,1425370602,70,70,conditional_policy,V2,target_magnitude,top10,55.03125,85.87375,191.375,11,61.111066264429006,51.31962265710891,48.52249886769644
40g,row,1425370602,70,70,conditional_policy,V2,EA,low,,,,43,43.456557318738966,30.10387048808303,14.36919529539189
40g,row,1425370602,70,70,conditional_policy,V2,EA,mid,,,,42,18.434845819583813,12.144621995173864,8.711560200327622
40g,row,1425370602,70,70,conditional_policy,V2,EA,high,,,,21,21.72881613561995,16.340585074266837,11.308210399005205
40g,row,1425370602,70,70,target_head_only,V1,source_q50,low,5.022765595,6.262350128000001,10.9061218,40,19.45047598175429,17.5047819125,16.247139500000003
40g,row,1425370602,70,70,target_head_only,V1,source_q50,mid,5.022765595,6.262350128000001,10.9061218,32,35.54100980159593,27.589355124999997,21.613596
40g,row,1425370602,70,70,target_head_only,V1,source_q50,high,5.022765595,6.262350128000001,10.9061218,34,104.06908511665857,78.2912891764706,64.32140100000001
40g,row,1425370602,70,70,target_head_only,V1,source_q50,top10,5.022765595,6.262350128000001,10.9061218,8,177.3596873478125,149.547735875,135.8240385
40g,row,1425370602,70,70,target_head_only,V1,target_magnitude,low,33.24125,56.14250000000001,126.025,35,12.488712332711945,11.795258485714287,11.819514
40g,row,1425370602,70,70,target_head_only,V1,target_magnitude,mid,33.24125,56.14250000000001,126.025,36,23.79527519586162,23.079070541666667,22.461203500000003
40g,row,1425370602,70,70,target_head_only,V1,target_magnitude,high,33.24125,56.14250000000001,126.025,35,106.62942220773456,85.75068245714284,65.60402400000001
40g,row,1425370602,70,70,target_head_only,V1,target_magnitude,top10,33.24125,56.14250000000001,126.025,11,169.86338070850897,153.45481809090907,128.298427
40g,row,1425370602,70,70,target_head_only,V1,EA,low,,,,43,93.86260867829156,67.59292088372094,43.572618000000006
40g,row,1425370602,70,70,target_head_only,V1,EA,mid,,,,42,31.516481244417523,26.084090809523808,22.399308500000004
40g,row,1425370602,70,70,target_head_only,V1,EA,high,,,,21,12.403033272529889,11.56795526190476,11.819514
40g,row,1425370602,70,70,target_head_only,V2,source_q50,low,11.02242315,16.85531498,28.581145899999996,42,31.104178368872635,29.6096564047619,28.504275
40g,row,1425370602,70,70,target_head_only,V2,source_q50,mid,11.02242315,16.85531498,28.581145899999996,36,45.032793230035736,41.65961925,39.665398999999994
40g,row,1425370602,70,70,target_head_only,V2,source_q50,high,11.02242315,16.85531498,28.581145899999996,28,170.61223843390118,144.39857932142857,125.9982895
40g,row,1425370602,70,70,target_head_only,V2,source_q50,top10,11.02242315,16.85531498,28.581145899999996,7,261.39923511368033,226.31325928571428,224.27301999999997
40g,row,1425370602,70,70,target_head_only,V2,target_magnitude,low,55.03125,85.87375,191.375,35,24.806766045647297,24.226938399999998,24.532413000000002
40g,row,1425370602,70,70,target_head_only,V2,target_magnitude,mid,55.03125,85.87375,191.375,36,39.41891628463321,38.427059638888885,36.9313435
40g,row,1425370602,70,70,target_head_only,V2,target_magnitude,high,55.03125,85.87375,191.375,35,155.94891547501052,130.1484312,97.442904
40g,row,1425370602,70,70,target_head_only,V2,target_magnitude,top10,55.03125,85.87375,191.375,11,244.42590966587107,227.13326399999997,191.29005999999998
40g,row,1425370602,70,70,target_head_only,V2,EA,low,,,,43,136.36879782411737,101.78904925581398,76.85275999999999
40g,row,1425370602,70,70,target_head_only,V2,EA,mid,,,,42,50.17327551716472,42.70996204761906,34.90121499999999
40g,row,1425370602,70,70,target_head_only,V2,EA,high,,,,21,33.31144828429177,29.322121857142854,21.793288000000004
40g,row,1425370602,70,70,standard_shallow_finetune,V1,source_q50,low,5.022765595,6.262350128000001,10.9061218,40,7.231191805777327,5.455761150000001,4.905419499999999
40g,row,1425370602,70,70,standard_shallow_finetune,V1,source_q50,mid,5.022765595,6.262350128000001,10.9061218,32,16.11351955881947,10.26208203125,5.601500500000002
40g,row,1425370602,70,70,standard_shallow_finetune,V1,source_q50,high,5.022765595,6.262350128000001,10.9061218,34,52.59057366941293,36.93561994117647,24.2768
40g,row,1425370602,70,70,standard_shallow_finetune,V1,source_q50,top10,5.022765595,6.262350128000001,10.9061218,8,90.38621629440436,78.36998999999999,68.436915
40g,row,1425370602,70,70,standard_shallow_finetune,V1,target_magnitude,low,33.24125,56.14250000000001,126.025,35,20.1048050472543,8.444855457142856,4.5575399999999995
40g,row,1425370602,70,70,standard_shallow_finetune,V1,target_magnitude,mid,33.24125,56.14250000000001,126.025,36,11.18008616549729,8.25820816666667,5.924522000000003
40g,row,1425370602,70,70,standard_shallow_finetune,V1,target_magnitude,high,33.24125,56.14250000000001,126.025,35,49.50886831144987,34.558934685714284,25.890595999999988
40g,row,1425370602,70,70,standard_shallow_finetune,V1,target_magnitude,top10,33.24125,56.14250000000001,126.025,11,74.96946367925757,63.40426763636364,43.426294
40g,row,1425370602,70,70,standard_shallow_finetune,V1,EA,low,,,,43,48.268121429989186,32.398295046511635,19.990499999999997
40g,row,1425370602,70,70,standard_shallow_finetune,V1,EA,mid,,,,42,8.599214303170319,7.034397166666668,5.702807499999999
40g,row,1425370602,70,70,standard_shallow_finetune,V1,EA,high,,,,21,7.396072923747102,5.421751476190477,4.5575399999999995
40g,row,1425370602,70,70,standard_shallow_finetune,V2,source_q50,low,11.02242315,16.85531498,28.581145899999996,42,15.581297158419563,10.576421261904763,6.5568445
40g,row,1425370602,70,70,standard_shallow_finetune,V2,source_q50,mid,11.02242315,16.85531498,28.581145899999996,36,20.155487100141578,13.137524555555553,9.473334999999999
40g,row,1425370602,70,70,standard_shallow_finetune,V2,source_q50,high,11.02242315,16.85531498,28.581145899999996,28,74.5764767204712,58.00602089285714,44.243945
40g,row,1425370602,70,70,standard_shallow_finetune,V2,source_q50,top10,11.02242315,16.85531498,28.581145899999996,7,107.23468530758306,92.80941428571431,82.40682000000001
40g,row,1425370602,70,70,standard_shallow_finetune,V2,target_magnitude,low,55.03125,85.87375,191.375,35,12.124541297469765,8.509820314285713,5.662876999999995
40g,row,1425370602,70,70,standard_shallow_finetune,V2,target_magnitude,mid,55.03125,85.87375,191.375,36,16.147359701531034,12.290829638888887,9.473334999999999
40g,row,1425370602,70,70,standard_shallow_finetune,V2,target_magnitude,high,55.03125,85.87375,191.375,35,68.87170790207733,51.45758811428571,43.028310000000005
40g,row,1425370602,70,70,standard_shallow_finetune,V2,target_magnitude,top10,55.03125,85.87375,191.375,11,95.89790812921767,82.42627454545455,62.477300000000014
40g,row,1425370602,70,70,standard_shallow_finetune,V2,EA,low,,,,43,61.5323066436954,41.42199106976744,26.113529999999997
40g,row,1425370602,70,70,standard_shallow_finetune,V2,EA,mid,,,,42,12.12901858650973,9.344105999999998,7.583919999999999
40g,row,1425370602,70,70,standard_shallow_finetune,V2,EA,high,,,,21,23.463455192175743,17.511004476190475,8.743480000000005
40g,row,1425370602,70,70,standard_full_finetune,V1,source_q50,low,5.022765595,6.262350128000001,10.9061218,40,14.441913988248098,10.950681249999999,8.5406175
40g,row,1425370602,70,70,standard_full_finetune,V1,source_q50,mid,5.022765595,6.262350128000001,10.9061218,32,21.917073672416834,15.5943611875,12.245635
40g,row,1425370602,70,70,standard_full_finetune,V1,source_q50,high,5.022765595,6.262350128000001,10.9061218,34,92.09577573320593,66.60971245588235,39.275407
40g,row,1425370602,70,70,standard_full_finetune,V1,source_q50,top10,5.022765595,6.262350128000001,10.9061218,8,148.98632074268784,131.82764874999998,112.94854999999998
40g,row,1425370602,70,70,standard_full_finetune,V1,target_magnitude,low,33.24125,56.14250000000001,126.025,35,16.78887048343301,9.646028142857144,5.43065
40g,row,1425370602,70,70,standard_full_finetune,V1,target_magnitude,mid,33.24125,56.14250000000001,126.025,36,17.600564692409066,14.736814486111111,13.051147
40g,row,1425370602,70,70,standard_full_finetune,V1,target_magnitude,high,33.24125,56.14250000000001,126.025,35,91.19403304860424,66.67544928571428,44.202033
40g,row,1425370602,70,70,standard_full_finetune,V1,target_magnitude,top10,33.24125,56.14250000000001,126.025,11,134.11074358299848,109.51789,121.86796999999999
40g,row,1425370602,70,70,standard_full_finetune,V1,EA,low,,,,43,81.23180136412047,54.54781922093024,31.060670000000016
40g,row,1425370602,70,70,standard_full_finetune,V1,EA,mid,,,,42,25.023258962889024,16.433560690476188,9.816227000000001
40g,row,1425370602,70,70,standard_full_finetune,V1,EA,high,,,,21,9.882149674088943,7.905297904761906,6.013021000000002
40g,row,1425370602,70,70,standard_full_finetune,V2,source_q50,low,11.02242315,16.85531498,28.581145899999996,42,20.78888938326112,15.885664309523808,11.047247000000002
40g,row,1425370602,70,70,standard_full_finetune,V2,source_q50,mid,11.02242315,16.85531498,28.581145899999996,36,59.29048197403302,34.27481002777778,25.765795
40g,row,1425370602,70,70,standard_full_finetune,V2,source_q50,high,11.02242315,16.85531498,28.581145899999996,28,128.47995330076415,102.27633292857142,71.5487625
40g,row,1425370602,70,70,standard_full_finetune,V2,source_q50,top10,11.02242315,16.85531498,28.581145899999996,7,195.55931404758192,163.48658285714288,172.65380000000005
40g,row,1425370602,70,70,standard_full_finetune,V2,target_magnitude,low,55.03125,85.87375,191.375,35,19.865361738188255,13.997833142857145,8.979959999999998
40g,row,1425370602,70,70,standard_full_finetune,V2,target_magnitude,mid,55.03125,85.87375,191.375,36,27.717103493733354,23.792866916666664,22.0848625
40g,row,1425370602,70,70,standard_full_finetune,V2,target_magnitude,high,55.03125,85.87375,191.375,35,127.1033921525433,97.66745757142859,68.417835
40g,row,1425370602,70,70,standard_full_finetune,V2,target_magnitude,top10,55.03125,85.87375,191.375,11,178.0183690234414,148.3733963636364,170.87130000000002
40g,row,1425370602,70,70,standard_full_finetune,V2,EA,low,,,,43,111.2573452226079,76.64216016279069,49.65955099999999
40g,row,1425370602,70,70,standard_full_finetune,V2,EA,mid,,,,42,37.39570458236902,24.169674047619043,15.178821999999997
40g,row,1425370602,70,70,standard_full_finetune,V2,EA,high,,,,21,27.521715659203885,21.62329461904762,13.952085999999998
40g,row,1425370602,70,70,source_anchored_shallow,V1,source_q50,low,5.022765595,6.262350128000001,10.9061218,40,19.96215725850813,17.1666206525,17.331255
40g,row,1425370602,70,70,source_anchored_shallow,V1,source_q50,mid,5.022765595,6.262350128000001,10.9061218,32,26.847199323459254,19.424834187499997,15.493255500000002
40g,row,1425370602,70,70,source_anchored_shallow,V1,source_q50,high,5.022765595,6.262350128000001,10.9061218,34,68.83795266315113,42.22887770588235,19.197222500000002
40g,row,1425370602,70,70,source_anchored_shallow,V1,source_q50,top10,5.022765595,6.262350128000001,10.9061218,8,128.04392868853185,99.915208125,81.33951499999999
40g,row,1425370602,70,70,source_anchored_shallow,V1,target_magnitude,low,33.24125,56.14250000000001,126.025,35,23.639565663518795,18.01189721142857,16.981292000000003
40g,row,1425370602,70,70,source_anchored_shallow,V1,target_magnitude,mid,33.24125,56.14250000000001,126.025,36,21.7993443644717,18.710128047222224,17.989003999999998
40g,row,1425370602,70,70,source_anchored_shallow,V1,target_magnitude,high,33.24125,56.14250000000001,126.025,35,68.33784874357082,41.14458142857142,18.8626
40g,row,1425370602,70,70,source_anchored_shallow,V1,target_magnitude,top10,33.24125,56.14250000000001,126.025,11,118.02789267674058,96.33254799999999,76.80224999999999
40g,row,1425370602,70,70,source_anchored_shallow,V1,EA,low,,,,43,63.45441850193703,38.92992927674418,19.436324999999997
40g,row,1425370602,70,70,source_anchored_shallow,V1,EA,mid,,,,42,23.19596066184485,19.317201792857144,19.0310385
40g,row,1425370602,70,70,source_anchored_shallow,V1,EA,high,,,,21,14.446379635301755,12.320567995238097,9.804645999999998
40g,row,1425370602,70,70,source_anchored_shallow,V2,source_q50,low,11.02242315,16.85531498,28.581145899999996,42,30.401341401090463,26.552419266666664,27.479203499999997
40g,row,1425370602,70,70,source_anchored_shallow,V2,source_q50,mid,11.02242315,16.85531498,28.581145899999996,36,26.871857286546536,21.62261958333334,21.920889
40g,row,1425370602,70,70,source_anchored_shallow,V2,source_q50,high,11.02242315,16.85531498,28.581145899999996,28,108.68365169206527,80.18942857142858,52.29134
40g,row,1425370602,70,70,source_anchored_shallow,V2,source_q50,top10,11.02242315,16.85531498,28.581145899999996,7,177.7420927661103,146.0977842857143,112.88376000000002
40g,row,1425370602,70,70,source_anchored_shallow,V2,target_magnitude,low,55.03125,85.87375,191.375,35,27.580385186240836,23.292468977142857,20.484756000000004
40g,row,1425370602,70,70,source_anchored_shallow,V2,target_magnitude,mid,55.03125,85.87375,191.375,36,28.347495570008682,24.909673388888887,25.605875
40g,row,1425370602,70,70,source_anchored_shallow,V2,target_magnitude,high,55.03125,85.87375,191.375,35,98.56119540914608,69.34100737142859,47.392889999999994
40g,row,1425370602,70,70,source_anchored_shallow,V2,target_magnitude,top10,55.03125,85.87375,191.375,11,163.53484956262645,142.58335727272728,112.88376000000002
40g,row,1425370602,70,70,source_anchored_shallow,V2,EA,low,,,,43,87.61161734592567,57.45799823488372,37.11892
40g,row,1425370602,70,70,source_anchored_shallow,V2,EA,mid,,,,42,32.230559122221564,26.366856059523805,25.147495
40g,row,1425370602,70,70,source_anchored_shallow,V2,EA,high,,,,21,32.26693536090361,26.705620742857143,25.890378
40g,row,1425370602,70,70,source_anchored_full,V1,source_q50,low,5.022765595,6.262350128000001,10.9061218,40,24.906328474416252,23.53771914,21.3640635
40g,row,1425370602,70,70,source_anchored_full,V1,source_q50,mid,5.022765595,6.262350128000001,10.9061218,32,40.469467912720496,34.50656684375,27.825086499999998
40g,row,1425370602,70,70,source_anchored_full,V1,source_q50,high,5.022765595,6.262350128000001,10.9061218,34,116.08366477783039,89.25153949999999,68.577161
40g,row,1425370602,70,70,source_anchored_full,V1,source_q50,top10,5.022765595,6.262350128000001,10.9061218,8,198.97444757027557,167.665307875,145.22749299999998
40g,row,1425370602,70,70,source_anchored_full,V1,target_magnitude,low,33.24125,56.14250000000001,126.025,35,19.331571908589755,19.08205993142857,19.386477
40g,row,1425370602,70,70,source_anchored_full,V1,target_magnitude,mid,33.24125,56.14250000000001,126.025,36,29.77394724767238,29.27443477777778,28.543631
40g,row,1425370602,70,70,source_anchored_full,V1,target_magnitude,high,33.24125,56.14250000000001,126.025,35,118.3689969253007,95.95769994285715,73.385366
40g,row,1425370602,70,70,source_anchored_full,V1,target_magnitude,top10,33.24125,56.14250000000001,126.025,11,186.57312181238512,166.62213263636363,138.86736199999999
40g,row,1425370602,70,70,source_anchored_full,V1,EA,low,,,,43,103.58825501797577,75.47263453488372,52.584543
40g,row,1425370602,70,70,source_anchored_full,V1,EA,mid,,,,42,39.434425746448625,33.67846479761905,28.543631
40g,row,1425370602,70,70,source_anchored_full,V1,EA,high,,,,21,20.307559322356262,20.021544814285715,19.625661
40g,row,1425370602,70,70,source_anchored_full,V2,source_q50,low,11.02242315,16.85531498,28.581145899999996,42,37.660202796984336,35.568469309523806,34.568721999999994
40g,row,1425370602,70,70,source_anchored_full,V2,source_q50,mid,11.02242315,16.85531498,28.581145899999996,36,52.54371512303816,49.86361586111112,44.7872735
40g,row,1425370602,70,70,source_anchored_full,V2,source_q50,high,11.02242315,16.85531498,28.581145899999996,28,185.09333250089873,157.6028863928572,134.785239
40g,row,1425370602,70,70,source_anchored_full,V2,source_q50,top10,11.02242315,16.85531498,28.581145899999996,7,286.3909552543414,248.22918614285712,241.09974499999998
40g,row,1425370602,70,70,source_anchored_full,V2,target_magnitude,low,55.03125,85.87375,191.375,35,30.356907393327724,29.607939014285712,30.020785
40g,row,1425370602,70,70,source_anchored_full,V2,target_magnitude,mid,55.03125,85.87375,191.375,36,47.81815037857755,47.10343093055556,44.1001225
40g,row,1425370602,70,70,source_anchored_full,V2,target_magnitude,high,55.03125,85.87375,191.375,35,169.33947436063295,141.99558062857145,112.499662
40g,row,1425370602,70,70,source_anchored_full,V2,target_magnitude,top10,55.03125,85.87375,191.375,11,262.3701870278428,241.1388867272727,201.477753
40g,row,1425370602,70,70,source_anchored_full,V2,EA,low,,,,43,147.0412246795418,110.46634208139537,78.3135
40g,row,1425370602,70,70,source_anchored_full,V2,EA,mid,,,,42,60.19294670590494,51.70377935714286,42.3455675
40g,row,1425370602,70,70,source_anchored_full,V2,EA,high,,,,21,41.60096544631281,37.15405992857143,29.595786000000004
40g,row,1425370602,100,100,scale_only,V1,source_q50,low,5.014252785,6.72116042,13.423385300000016,40,17.82936203277277,16.410495725175384,15.399266140586052
40g,row,1425370602,100,100,scale_only,V1,source_q50,mid,5.014252785,6.72116042,13.423385300000016,40,26.842375258269897,22.805408625492884,20.711890083133476
40g,row,1425370602,100,100,scale_only,V1,source_q50,high,5.014252785,6.72116042,13.423385300000016,26,49.91302585320537,39.4470536739134,29.481822017240077
40g,row,1425370602,100,100,scale_only,V1,source_q50,top10,5.014252785,6.72116042,13.423385300000016,4,71.28726457566611,60.954463357071276,61.41707805171326
40g,row,1425370602,100,100,scale_only,V1,target_magnitude,low,33.24125,56.14250000000001,126.025,35,31.641164797940643,26.52056330235642,23.585017327051
40g,row,1425370602,100,100,scale_only,V1,target_magnitude,mid,33.24125,56.14250000000001,126.025,36,17.75559657238049,16.22048196257912,16.24372045573522
40g,row,1425370602,100,100,scale_only,V1,target_magnitude,high,33.24125,56.14250000000001,126.025,35,41.37629235147096,30.917214380375896,20.0123750719184
40g,row,1425370602,100,100,scale_only,V1,target_magnitude,top10,33.24125,56.14250000000001,126.025,11,66.99014931862911,61.32631876013647,69.73484639105953
40g,row,1425370602,100,100,scale_only,V1,EA,low,,,,43,41.19254270981934,30.118357269450428,20.0123750719184
40g,row,1425370602,100,100,scale_only,V1,EA,mid,,,,42,21.163066817739136,18.337142604075183,16.14164777796927
40g,row,1425370602,100,100,scale_only,V1,EA,high,,,,21,26.309302985454607,25.190962742426354,24.873052251187215
40g,row,1425370602,100,100,scale_only,V2,source_q50,low,10.93378902,17.196726610000002,27.355021000000004,40,17.923946631532036,16.175450535717673,15.437052529974288
40g,row,1425370602,100,100,scale_only,V2,source_q50,mid,10.93378902,17.196726610000002,27.355021000000004,38,30.687100328993267,26.846984286129807,24.380540105060337
40g,row,1425370602,100,100,scale_only,V2,source_q50,high,10.93378902,17.196726610000002,27.355021000000004,28,59.3525342083931,46.436102208689974,37.74875510454896
40g,row,1425370602,100,100,scale_only,V2,source_q50,top10,10.93378902,17.196726610000002,27.355021000000004,10,77.6777846860539,66.64998987860392,62.96285472833644
40g,row,1425370602,100,100,scale_only,V2,target_magnitude,low,55.03125,85.87375,191.375,35,25.579254541523564,22.367133803820042,19.47284895404386
40g,row,1425370602,100,100,scale_only,V2,target_magnitude,mid,55.03125,85.87375,191.375,36,28.522166798964808,24.096799663004052,20.190940061480344
40g,row,1425370602,100,100,scale_only,V2,target_magnitude,high,55.03125,85.87375,191.375,35,52.121986870777704,37.63085186123176,21.043675694634118
40g,row,1425370602,100,100,scale_only,V2,target_magnitude,top10,55.03125,85.87375,191.375,11,72.43536304572461,60.802917662746204,53.72296837491453
40g,row,1425370602,100,100,scale_only,V2,EA,low,,,,43,49.24844881750872,37.61005004497358,26.621711455511814
40g,row,1425370602,100,100,scale_only,V2,EA,mid,,,,42,25.787859452083435,21.739885178538568,18.416062389096645
40g,row,1425370602,100,100,scale_only,V2,EA,high,,,,21,26.769121723342458,20.814616986308327,13.471652444538421
40g,row,1425370602,100,100,local_identity_shrinkage,V1,source_q50,low,5.014252785,6.72116042,13.423385300000016,40,11.1506203563432,8.913395628366752,6.330687466478398
40g,row,1425370602,100,100,local_identity_shrinkage,V1,source_q50,mid,5.014252785,6.72116042,13.423385300000016,40,24.092285994783076,18.404262265434596,13.516565080274603
40g,row,1425370602,100,100,local_identity_shrinkage,V1,source_q50,high,5.014252785,6.72116042,13.423385300000016,26,48.42259807754045,38.531950072961926,28.58790418178097
40g,row,1425370602,100,100,local_identity_shrinkage,V1,source_q50,top10,5.014252785,6.72116042,13.423385300000016,4,61.11996082257398,52.73913799338814,53.58076265683583
